Date,Price,Inflation_Rate,Interest_Rate,Oil_Price,USD_Index,Year,Month,Day,Weekday,Quarter,Price_MA7,Price_MA30,Price_Lag1,Price_Lag7
2020-02-01,73.96444783647333,3.489654566263986,6.049359218324929,53.20770254218693,94.43187696517884,2020,2,1,5,1,81.64215160275899,81.85382344749262,80.10209545251043,79.0705748213594
2020-02-02,89.38162912164854,4.125287422989221,3.434398304450178,53.91691845077374,96.15439141794648,2020,2,2,6,1,83.33307483273401,82.15951687861697,73.96444783647333,77.54516651182338
2020-02-03,82.12171479345214,3.3131935976814426,6.548242526067299,54.765444627169565,97.02616042494871,2020,2,3,0,1,82.98203658965697,82.20629432354382,89.38162912164854,84.57898249499145
2020-02-04,88.96564234847628,1.5878508383528387,6.560033269772591,53.89589254674553,94.46736389223412,2020,2,4,1,1,84.89136158640365,82.62357877507573,82.12171479345214,75.60036737124948
2020-02-05,74.8865692635309,4.244495079733884,3.875588149449801,54.05065407001953,95.49784228273457,2020,2,5,2,1,82.52644662340546,82.43590257179393,88.96564234847628,91.4409740045182
2020-02-06,79.94397921162762,3.543818828654914,4.464095798061697,50.01189539706564,94.62420854811474,2020,2,6,3,1,81.33801114681704,82.33515378832115,74.8865692635309,88.26302754774663
2020-02-07,83.04921959388118,2.552662824507982,3.2581416645812054,53.30965583644746,94.90195000747356,2020,2,7,4,1,81.75902888129858,82.1763172392021,79.94397921162762,80.10209545251043
2020-02-08,83.34005083300771,3.696521182144252,7.859366139937426,54.20107424167683,94.07187106409732,2020,2,8,5,1,83.09840073794633,82.10641563604244,83.04921959388118,73.96444783647333
2020-02-09,80.93696727568154,2.0396199169713314,5.87361546235047,54.73280024237201,94.6200495431663,2020,2,9,6,1,81.89202047423677,81.75468775010441,83.34005083300771,89.38162912164854
2020-02-10,86.38369106370901,2.380768833976842,7.607263284293094,51.92307501232102,94.9734042248693,2020,2,10,0,1,82.5008742271306,82.06853410153742,80.93696727568154,82.12171479345214
2020-02-11,78.01348602395231,4.66994337252796,3.820313261774799,52.02255671856882,93.86841869390572,2020,2,11,1,1,80.93628046648432,81.82735735941397,86.38369106370901,88.96564234847628
2020-02-12,82.72183751465256,2.1620180226856816,6.691345477981338,52.225292625336415,94.3803370254082,2020,2,12,2,1,82.05560450235885,81.8552172131811,78.01348602395231,74.8865692635309
2020-02-13,84.11735986721227,2.8799530726317464,6.595151863308452,54.4791804832438,94.41035410882289,2020,2,13,3,1,82.65180173887094,81.59244609849058,82.72183751465256,79.94397921162762
2020-02-14,86.17022264784029,4.5605645495840585,6.149933911199249,55.50697350086703,95.30614044767007,2020,2,14,4,1,83.09765931800796,81.89504905395331,84.11735986721227,83.04921959388118
2020-02-15,87.23824963688476,3.83088540107011,7.793833851600802,52.65714988399292,93.42465786123104,2020,2,15,5,1,83.65454486141896,82.23575194289201,86.17022264784029,83.34005083300771
2020-02-16,78.13911155614471,1.248812904658811,4.361332016637894,55.320853433387725,94.45010072677022,2020,2,16,6,1,83.25485118719942,82.2303571373868,87.23824963688476,80.93696727568154
2020-02-17,76.1738979305497,1.5892121771158814,2.7843039415385435,53.78474713202032,96.42460130694974,2020,2,17,0,1,81.79630931103381,82.41080083187624,78.13911155614471,86.38369106370901
2020-02-18,90.31499966261411,1.0313663630876673,6.030253155464365,53.32207466692376,95.68760889300214,2020,2,18,1,1,83.55366840227121,82.7935195746999,76.1738979305497,78.01348602395231
2020-02-19,85.67033238191328,3.5236871609166536,6.375858802863237,53.18073646917019,95.88368069182408,2020,2,19,2,1,83.97488195473703,83.05757412251587,90.31499966261411,82.72183751465256
2020-02-20,80.34847640812633,2.7906937016416733,5.450363440752888,55.12958636556795,94.5698863856326,2020,2,20,3,1,83.43647003201046,82.9899075042375,85.67033238191328,84.11735986721227
2020-02-21,91.92881573741546,1.537099403609102,3.240907358800378,54.32037797749528,94.87740501165972,2020,2,21,4,1,84.25912618766405,83.27362027308881,80.34847640812633,86.17022264784029
2020-02-22,84.83357580016089,4.831736484227082,5.026735650016132,58.25373190677392,95.5695965171958,2020,2,22,5,1,83.91560135384636,83.06235100782872,91.92881573741546,87.23824963688476
2020-02-23,90.2338353179095,3.1186388957824795,3.8731384194147767,52.030490473041496,96.138568782543,2020,2,23,6,1,85.64341903409846,83.18264333436879,84.83357580016089,78.13911155614471
2020-02-24,84.75708857353467,1.9675731764515567,4.564799169000135,54.8040018706536,92.63766324264832,2020,2,24,0,1,86.86958912595345,83.37219379277462,90.2338353179095,76.1738979305497
2020-02-25,94.8053825597878,3.00241428461883,5.871311455067984,52.74225515452813,93.28477775100052,2020,2,25,1,1,87.51107239697828,83.94753432770676,84.75708857353467,90.31499966261411
2020-02-26,93.36049391648764,3.718481330940431,6.471288456145008,52.09494190773136,95.9206160619722,2020,2,26,2,1,88.60966690191746,84.24025137508997,94.8053825597878,85.67033238191328
2020-02-27,83.42111573077003,1.304956871894258,3.3933481454080585,53.844640315196216,94.34523550731991,2020,2,27,3,1,89.04861537658086,84.500942987074,93.36049391648764,80.34847640812633
2020-02-28,89.60593799683093,2.098815260191568,4.43195216388172,54.17393825563773,93.9613569763498,2020,2,28,4,1,88.71677569935449,84.4397751201511,83.42111573077003,91.92881573741546
2020-02-29,88.05710975887864,4.227861963535974,3.6149694259497753,59.76843911450135,93.38986968113146,2020,2,29,5,1,89.17728055059989,84.43291119385549,89.60593799683093,84.83357580016089
2020-03-01,91.7555345675084,2.838659481610645,3.1917896831712147,53.59665908057226,94.09996686910212,2020,3,1,6,1,89.39466615768545,84.82135916435543,88.05710975887864,90.2338353179095
2020-03-02,80.1699062458399,3.18630856812918,6.700323319975031,51.7374519605268,93.26356718974156,2020,3,2,0,1,88.7393543965862,85.02820777800098,91.7555345675084,84.75708857353467
2020-03-03,88.50692761762636,2.731264008837877,7.455516166621955,54.576689562042446,96.76798364841704,2020,3,3,1,1,87.83957511913455,84.99905106120023,80.1699062458399,94.8053825597878
2020-03-04,90.45093952077588,1.1755997705720205,4.22139311410746,49.914246759518434,94.66540622622314,2020,3,4,2,1,87.42392449117574,85.27669188544435,88.50692761762636,93.36049391648764
2020-03-05,76.4472664233061,1.6629991192806235,6.507673546242601,53.91247197696014,94.64084463896016,2020,3,5,3,1,86.42766030439518,84.85941268793869,90.45093952077588,83.42111573077003
2020-03-06,79.40681806098655,2.782166554967564,7.381971736186466,54.1612948143165,95.29782475840987,2020,3,6,4,1,84.9706431707031,85.01008764785388,76.4472664233061,89.60593799683093
2020-03-07,75.20909650440869,1.8367418616317115,7.076745263181389,55.7513037231741,95.6830461550278,2020,3,7,5,1,83.13521270577884,84.85225822427991,79.40681806098655,88.05710975887864
2020-03-08,84.14036998988017,1.199916114638715,3.096880331235355,56.14220616369688,95.67754204483504,2020,3,8,6,1,82.04733205183196,84.88862990414653,75.20909650440869,91.7555345675084
2020-03-09,89.15726220997652,4.374598656207295,7.737751289080168,53.220681134583245,95.81622873470712,2020,3,9,0,1,83.3312400467086,85.08253695004551,84.14036998988017,80.1699062458399
2020-03-10,93.1634829603706,4.924770116656463,4.260058642576775,53.95945105069632,94.12271414252788,2020,3,10,1,1,83.99646223852922,85.49008747286848,89.15726220997652,88.50692761762636
2020-03-11,86.1043183708831,4.172571495986958,4.035443967043018,52.76129612629235,94.46664579088105,2020,3,11,2,1,83.3755163599731,85.48077504977428,93.1634829603706,90.45093952077588
2020-03-12,93.95906896553446,4.415139686818668,2.374587963666682,52.07027138545581,95.54449715379934,2020,3,12,3,1,85.8772024374343,86.01229448116034,86.1043183708831,76.4472664233061
2020-03-13,78.99763071549728,1.9679085212681813,4.917041924629298,54.97904476138997,94.2590293392366,2020,3,13,4,1,85.81874710236441,85.88815425452184,93.95906896553446,79.40681806098655
2020-03-14,77.46337257868971,4.842507902052799,2.654081693845572,51.844942812993,94.79226467136816,2020,3,14,5,1,86.14078654154741,85.66635467823775,78.99763071549728,75.20909650440869
2020-03-15,85.78469304987617,1.7877028178137135,3.491238925564556,53.59571881659998,95.2070879703394,2020,3,15,6,1,86.37568983583255,85.65350369163893,77.46337257868971,84.14036998988017
2020-03-16,88.06490555794954,4.8057192414473295,3.901655730603689,52.46748340550273,95.60446219074412,2020,3,16,0,1,86.21963888554298,85.68105888900777,85.78469304987617,89.15726220997652
2020-03-17,86.0632513416763,4.979277175863804,6.8529579409501045,55.59005640543923,93.0525490485827,2020,3,17,1,1,85.20532008287238,85.94519688185883,88.06490555794954,93.1634829603706
2020-03-18,75.97166135084115,3.846891222984195,7.252931902375379,58.12640893894918,95.555928563361,2020,3,18,2,1,83.75779765143781,85.93845566253522,86.0632513416763,86.1043183708831
2020-03-19,85.94541842237032,4.924574927167288,3.814797904768818,51.95323148236705,94.6184117581395,2020,3,19,3,1,82.61299043098577,85.79280295452708,75.97166135084115,93.95906896553446
2020-03-20,79.95081788630377,3.2781591182684147,7.152188727467443,50.883229189736085,95.5705464293748,2020,3,20,4,1,82.74916002681528,85.60215247134009,85.94541842237032,78.99763071549728
2020-03-21,89.903674901872,2.0381671327043613,7.143385624218746,54.37235109238858,95.6509733133844,2020,3,21,5,1,84.52634607298418,85.92065908779827,79.95081788630377,77.46337257868971
2020-03-22,88.47045015709979,2.7479835426624835,6.587905702309241,54.68637916256174,96.4929095846679,2020,3,22,6,1,84.91002565973041,85.80538023512109,89.903674901872,85.78469304987617
2020-03-23,82.02020676387252,3.374243741515144,2.880170684091089,55.12516089171832,96.24940107368911,2020,3,23,0,1,84.04649726057654,85.71160126724482,88.47045015709979,88.06490555794954
2020-03-24,84.2324178777196,1.29232624810806,6.141937081404373,53.82805995529254,96.25347199119736,2020,3,24,1,1,83.78494962286845,85.51155401923847,82.02020676387252,86.0632513416763
2020-03-25,81.58783162385207,3.4893730584689844,7.670144387483413,54.35228109566786,96.3615235502725,2020,3,25,2,1,84.58725966187001,85.40591212091573,84.2324178777196,75.97166135084115
2020-03-26,86.65265051582472,4.924711347049178,6.095242872602943,55.52143922195744,95.22018511844136,2020,3,26,3,1,84.68829281807778,85.13415438611698,81.58783162385207,85.94541842237032
2020-03-27,91.82390437359052,1.7604305991349103,3.989701094647004,56.900138893723415,94.97194412318142,2020,3,27,4,1,86.38444803054732,85.08293473468706,86.65265051582472,79.95081788630377
2020-03-28,82.20170930830038,4.170380465153533,5.003475904584988,50.94203827535468,95.82352902184208,2020,3,28,5,1,85.28416723146564,85.04228785393806,91.82390437359052,89.903674901872
2020-03-29,89.73271888646107,4.631595175118477,5.874350260106322,54.14711564548582,95.69374579261591,2020,3,29,6,1,85.46449133566013,85.0465138835924,82.20170930830038,88.47045015709979
2020-03-30,84.64334498590341,4.774806371280883,5.063422452371022,55.34547081898837,94.6635515069638,2020,3,30,0,1,85.83922536737882,84.93272172449322,89.73271888646107,82.02020676387252
2020-03-31,83.41241568534764,4.840542417621789,2.719717650385819,53.11475972944227,95.38839405502952,2020,3,31,1,1,85.72208219703998,84.65461776175454,84.64334498590341,84.2324178777196
2020-04-01,86.92377481578032,3.085838554885888,3.872384267912124,58.445909909755855,94.95942708195582,2020,4,1,2,2,86.48435979588687,84.8797467140859,83.41241568534764,81.58783162385207
2020-04-02,82.36486177235001,4.909231631966015,6.814376183321795,53.74560959332128,94.15154354279952,2020,4,2,3,2,85.87181854681906,84.67501118591001,86.92377481578032,86.65265051582472
2020-04-03,84.85497362660473,4.0292408285377554,7.168508276573105,54.96670268732169,96.3068900951551,2020,4,3,4,2,84.87625701153537,84.48847898943765,82.36486177235001,91.82390437359052
2020-04-04,81.71597745929014,1.6466857449478476,2.8238001962934214,56.19419096257834,95.08258149882802,2020,4,4,5,2,84.80686674739104,84.66410269063711,84.85497362660473,82.20170930830038
2020-04-05,97.6111393557101,2.90760042587188,7.714320514392348,53.93243589884747,97.08704341651594,2020,4,5,6,2,85.9323553858552,85.27091340046123,81.71597745929014,89.73271888646107
2020-04-06,88.04597821988055,3.873324701488016,3.972935707091656,51.45471808839993,93.42379579113644,2020,4,6,0,2,86.41844584785193,85.69880945764362,97.6111393557101,84.64334498590341
2020-04-07,84.45317968895274,1.9893612632763331,5.97388243238432,54.3234138377332,94.50346219101203,2020,4,7,1,2,86.56712641979551,85.70923644761271,88.04597821988055,83.41241568534764
2020-04-08,89.10385355148053,3.562460734195549,6.510950875740087,57.27246271097785,95.10383270306544,2020,4,8,2,2,86.87856623918125,85.70745615899618,84.45317968895274,86.92377481578032
2020-04-09,87.55446051824902,3.666401916186477,6.871677407827301,54.572650053111,96.21952786652268,2020,4,9,3,2,87.6199374885954,85.52048874425878,89.10385355148053,82.36486177235001
2020-04-10,87.09339953793082,1.6507989752342636,7.674498213355581,53.58643041132082,95.49256904401511,2020,4,10,4,2,87.93971261878484,85.5534581164937,87.55446051824902,84.85497362660473
2020-04-11,91.35122780470782,3.260341249811025,3.877517288172936,57.16350214080172,95.41452532811284,2020,4,11,5,2,89.31617695384452,85.46653007779949,87.09339953793082,81.71597745929014
2020-04-12,92.15007962362095,4.08650764391443,7.151038727309327,54.68346663730768,93.98774168389711,2020,4,12,6,2,88.53602556354606,85.90494504140361,91.35122780470782,97.6111393557101
2020-04-13,85.79218210422556,2.995582658143768,2.7901214206172424,54.35755350961085,93.96901698174096,2020,4,13,0,2,88.21405468988107,86.18257202558813,92.15007962362095,88.04597821988055
2020-04-14,85.64774340794855,1.0484124671044297,6.230245438121557,55.70964602379541,95.4594159417795,2020,4,14,1,2,88.38470664973761,86.1780070375239,85.79218210422556,84.45317968895274
2020-04-15,87.23372289430749,1.0361538763171687,6.451866377083915,56.98509297126386,93.7837581901904,2020,4,15,2,2,88.1175451272843,86.15030094873582,85.64774340794855,89.10385355148053
2020-04-16,77.18152232528155,2.4281173758800487,6.066339447207922,60.239878323048885,94.6269393362386,2020,4,16,3,2,86.63569681400324,85.85424331485599,87.23372289430749,87.55446051824902
2020-04-17,81.19731960686048,4.704776273727128,3.513888416810918,57.16378218245614,95.67068731813296,2020,4,17,4,2,85.7933996809932,86.02843192338996,77.18152232528155,87.09339953793082
2020-04-18,95.6897930239696,1.914707118414435,7.23825888209122,57.86184860747548,94.19839861928948,2020,4,18,5,2,86.41319471231631,86.35324441010995,81.19731960686048,91.35122780470782
2020-04-19,97.16240702314715,3.5374547554867486,3.01315078022237,54.56309498428058,96.79703175644724,2020,4,19,6,2,87.1292414836772,86.92696404800473,95.6897930239696,92.15007962362095
2020-04-20,87.77453502675262,1.8883034827732823,2.321808749124985,53.55614987787485,96.42656504084248,2020,4,20,0,2,87.41243475832393,86.85599271883409,97.16240702314715,85.79218210422556
2020-04-21,91.98464680870708,2.2866799586381945,6.304789943671473,55.76540749660955,93.64216160078549,2020,4,21,1,2,88.317706672718,86.97313260722099,87.77453502675262,85.64774340794855
2020-04-22,90.74025953503968,4.392168358405936,4.852854291396402,55.887943335448,94.29216325846096,2020,4,22,2,2,88.81864047853688,87.26380103292657,91.98464680870708,87.23372289430749
2020-04-23,104.66055957349197,3.915445769079788,7.094588119752056,53.54943672975711,92.94971015966716,2020,4,23,3,2,92.74421722828124,87.94473908945231,90.74025953503968,77.18152232528155
2020-04-24,94.94617685728242,1.3815971092528423,4.300382846349554,55.38873186023579,94.46384894413312,2020,4,24,4,2,94.7083396926272,88.39001726389999,104.66055957349197,81.19731960686048
2020-04-25,88.79086111159945,2.7148080839457345,3.009671531046277,56.57081483103958,96.02378168577285,2020,4,25,5,2,93.72277799086007,88.4612909504258,94.94617685728242,95.6897930239696
2020-04-26,84.73489363489492,1.116679054581058,7.018653154819218,56.52582512519498,94.85445116944476,2020,4,26,6,2,91.94741893539545,88.2249905924693,88.79086111159945,97.16240702314715
2020-04-27,81.56251100550293,2.923560586412036,5.29345778984043,56.84647274948487,95.74009625785474,2020,4,27,0,2,91.05998693235979,88.20368398237605,84.73489363489492,87.77453502675262
2020-04-28,90.69420755502068,3.649736046804272,3.1351747543421293,56.45268521054871,93.7679175984762,2020,4,28,1,2,90.87563846754743,88.23573360466136,81.56251100550293,91.98464680870708
2020-04-29,85.9772824181568,1.4740104943926062,6.322303991518675,54.88959713929121,96.099180073859,2020,4,29,2,2,90.1952131651356,88.28019818573648,90.69420755502068,90.74025953503968
2020-04-30,82.7299143654837,2.1555397556366627,5.066681830937004,54.90867191209114,94.75704849386791,2020,4,30,3,2,87.06226384970583,88.25744814174101,85.9772824181568,104.66055957349197
2020-05-01,86.69046526115318,2.591346502008628,5.625877893441919,53.57142907695857,95.33528030659836,2020,5,1,4,2,85.88287647883024,88.24967115658679,82.7299143654837,94.94617685728242
2020-05-02,84.5977364331876,4.678124098624199,4.765390029239491,59.57174065887403,95.24118902544156,2020,5,2,5,2,85.28385866762855,88.32410031194803,86.69046526115318,88.79086111159945
2020-05-03,98.52333139551617,4.973020061691856,6.972253902908038,56.06195001729992,94.0734679084615,2020,5,3,6,2,87.25363549057444,88.77971223757841,84.5977364331876,84.73489363489492
2020-05-04,94.57796877379435,1.1796451959824634,6.977376294098299,55.61820188402913,94.20288500013316,2020,5,4,0,2,89.11298660033036,89.2084452813952,98.52333139551617,81.56251100550293
2020-05-05,90.21205355135776,4.044031693981568,6.256332930946318,54.24318254027143,96.33471670339554,2020,5,5,1,2,89.04410745694994,88.9618090879168,94.57796877379435,90.69420755502068
2020-05-06,97.73378422128474,2.486896265609373,2.632408264378774,62.0049412153894,95.77686729441298,2020,5,6,2,2,90.72360771453964,89.28473595463029,90.21205355135776,85.9772824181568
2020-05-07,90.80305183396646,2.56983274491792,7.033123171424413,54.01982805384556,96.43887708098389,2020,5,7,3,2,91.87691306718004,89.49639835946408,97.73378422128474,82.7299143654837
2020-05-08,86.19193605798081,4.01705989338809,6.026077883197459,55.3416469746367,95.72443917745214,2020,5,8,4,2,91.80569460958398,89.39933444301407,90.80305183396646,86.69046526115318
2020-05-09,98.19612421986416,4.673705728581634,6.182144996025797,57.06387520597848,95.553724479278,2020,5,9,5,2,93.74832143625206,89.75405656640125,86.19193605798081,84.5977364331876
2020-05-10,93.35720082083292,4.803714378010193,4.17789704242323,57.46548617245241,93.69567612832118,2020,5,10,6,2,93.01030278272587,89.962849942498,98.19612421986416,98.52333139551617
2020-05-11,85.55856659967111,3.308490344153283,7.27567733694204,58.21378305895273,95.16227295274597,2020,5,11,0,2,91.72181675785113,89.76976123566344,93.35720082083292,94.57796877379435
2020-05-12,89.87525074977911,2.4284846372020112,6.352229601409145,59.94599467161739,95.41620823162256,2020,5,12,1,2,91.67370207191132,89.69393360653538,85.55856659967111,90.21205355135776
2020-05-13,86.53099964216712,4.150196343435117,2.675542799175167,57.37595167455778,97.40765265281804,2020,5,13,2,2,90.07330427489453,89.7185608578001,89.87525074977911,97.73378422128474
2020-05-14,84.07723902316297,2.004005533049201,4.446668206436976,54.284433471260535,96.15245498916327,2020,5,14,3,2,89.11247387335116,89.66621071164056,86.53099964216712,90.80305183396646
2020-05-15,95.70427218453663,3.256296115334071,7.31828217176085,55.91546352850781,97.01251244129332,2020,5,15,4,2,90.47137903428771,89.9485623546482,84.07723902316297,86.19193605798081
2020-05-16,100.70261441812283,2.4343138460994926,2.283180210184274,57.07787723133664,96.08494186799768,2020,5,16,5,2,90.82944906261038,90.7325987577429,95.70427218453663,98.19612421986416
2020-05-17,84.24484011557023,3.626524294831504,7.768499717852297,60.63152327687803,94.78705383767264,2020,5,17,6,2,89.52768324757287,90.83418277469991,100.70261441812283,93.35720082083292
2020-05-18,94.13467093701254,1.961595651574028,6.074975409917377,53.73231894457528,95.62643418329114,2020,5,18,0,2,90.7528410100502,90.78234537180134,84.24484011557023,85.55856659967111
2020-05-19,88.14875867684431,1.766371782939303,5.788255865860259,58.96594161943184,95.75648651592468,2020,5,19,1,2,90.50619928534523,90.48189042692456,94.13467093701254,89.87525074977911
2020-05-20,89.04849137252373,4.672956346701748,3.6233555389279486,56.95347605563172,94.59206020240894,2020,5,20,2,2,90.86584096111048,90.52435563845029,88.14875867684431,86.53099964216712
2020-05-21,88.60429543904662,1.4072147317981476,3.4927507324350624,58.30216709455535,95.15778129810587,2020,5,21,3,2,91.51256330623671,90.4116772594616,89.04849137252373,84.07723902316297
2020-05-22,87.32845798073564,3.023831630939726,7.652349316931573,56.45537529838202,95.3473545835408,2020,5,22,4,2,90.31601841997941,90.2979505409848,88.60429543904662,95.70427218453663
2020-05-23,91.9731667377526,1.883411131852036,3.7896347254047367,55.00735817895874,97.16969431230224,2020,5,23,5,2,89.06895446564081,89.87503744646014,87.32845798073564,100.70261441812283
2020-05-24,87.65795478486704,1.1557198533026698,6.653031780313996,58.22682770557156,93.49428685686532,2020,5,24,6,2,89.55654227554035,89.63209671071296,91.9731667377526,84.24484011557023
2020-05-25,93.2471362647152,1.1440752731657056,4.358730789242475,58.06680290853763,96.7917987054915,2020,5,25,0,2,89.42975160806931,89.78063921581682,87.65795478486704,94.13467093701254
2020-05-26,91.72580835746406,1.7008870884233094,2.835524424708224,58.734913493363344,94.66013795233526,2020,5,26,1,2,89.94075870530071,90.01366970656913,93.2471362647152,88.14875867684431
2020-05-27,90.86440543927144,4.4670814180240015,2.064291786172154,56.79704899868413,94.23580690254418,2020,5,27,2,2,90.20017500055037,90.32373285436141,91.72580835746406,89.04849137252373
2020-05-28,87.60347413228926,2.129914975908106,5.265544022091505,55.65687293035921,96.79878112237144,2020,5,28,3,2,90.05720052815647,90.22070840693705,90.86440543927144,88.60429543904662
2020-05-29,89.33958255854937,4.801836682301182,7.854672911293596,53.77180169450873,96.36168996408652,2020,5,29,4,2,90.3445040392727,90.33278507828346,87.60347413228926,87.32845798073564
2020-05-30,96.08254210941357,3.326489171956774,4.214817162855227,58.56098092839272,96.89526349975247,2020,5,30,5,2,90.9315576637957,90.77787266974778,89.33958255854937,91.9731667377526
2020-05-31,94.89231868730045,2.7464567590750644,4.143154003958269,57.80287206455939,96.45239964743604,2020,5,31,6,2,91.96503822128618,91.0512677839527,96.08254210941357,87.65795478486704
2020-06-01,87.58210329407953,3.3203553386778184,4.064549707096653,55.056386541501,97.72249560414704,2020,6,1,0,2,91.15574779690967,91.15074667931576,94.89231868730045,93.2471362647152
2020-06-02,93.04868781411218,3.066793540905071,5.123263023829151,55.94366316819317,96.23232734187329,2020,6,2,1,2,91.34473057643082,90.96825855993562,87.58210329407953,91.72580835746406
2020-06-03,96.39110867271874,4.0351050150293,4.643989300545761,56.12015159844104,95.5280790313248,2020,6,3,2,2,92.13425960978044,91.02869655656644,93.04868781411218,90.86440543927144
2020-06-04,84.3692934191467,2.129984263891409,7.279487760362087,54.12055906593658,96.03843568728848,2020,6,4,3,2,91.67223379361721,90.83393788549274,96.39110867271874,87.60347413228926
2020-06-05,95.51526755554698,2.412201566401209,5.033124750340942,55.484021844248666,96.94993134083228,2020,6,5,4,2,92.55447450747401,90.75998732996814,84.3692934191467,89.33958255854937
2020-06-06,89.56749456781183,4.576377210133003,5.046547029131412,54.88458463140372,94.93803978974536,2020,6,6,5,2,91.62375343010235,90.71880208776298,95.51526755554698,96.08254210941357
2020-06-07,95.81575347440064,4.785826052601622,2.83022956832334,56.36014602879806,95.07647943499326,2020,6,7,6,2,91.75567268540237,91.03959600164366,89.56749456781183,94.89231868730045
2020-06-08,89.228611117616,4.570232909945898,7.896437245462316,55.74056776347231,95.43036090544592,2020,6,8,0,2,91.99088808876472,90.74067889823537,95.81575347440064,87.58210329407953
2020-06-09,84.10264316589974,2.6777919758292543,3.499837345212978,53.99681162595544,93.64569102379764,2020,6,9,1,2,90.71288171044867,90.43219364307093,89.228611117616,93.04868781411218
2020-06-10,85.07148824870029,4.121462012027527,2.440184404757616,61.32886063638541,95.8993051334997,2020,6,10,2,2,89.09579307844602,90.41595769803857,84.10264316589974,96.39110867271874
2020-06-11,93.53177194031676,2.905342933204395,5.978877493851253,59.8216203448624,93.88605092365027,2020,6,11,3,2,90.40471858147032,90.53784173772316,85.07148824870029,84.3692934191467
2020-06-12,94.67210648451102,2.9901594085844088,5.572198220941236,55.79135874732148,95.8361918430531,2020,6,12,4,2,90.28426699989375,90.8092119658013,93.53177194031676,95.51526755554698
2020-06-13,88.93405761927532,1.818720436229136,4.490873923956475,57.92709909122617,96.6593751887749,2020,6,13,5,2,90.19377600724567,90.97110591900505,94.67210648451102,89.56749456781183
2020-06-14,96.730749807578,3.364521213034066,4.533153403284068,58.25004518511904,95.32816187451498,2020,6,14,6,2,90.32448976912816,91.00532183977309,88.93405761927532,95.81575347440064
2020-06-15,85.3123339712401,1.7445435910133915,6.710383526278587,59.830145422580905,97.49310710786486,2020,6,15,0,2,89.76502160536016,90.49231249154367,96.730749807578,89.228611117616
2020-06-16,93.37168205824206,2.326258796268775,3.174275840597894,55.843622367271294,94.36644324077866,2020,6,16,1,2,91.08917001855193,90.79654055629939,85.3123339712401,84.10264316589974
2020-06-17,87.72914682156011,4.420120806479741,6.921519913669338,59.69790469611382,97.02915772434817,2020,6,17,2,2,91.46883552896047,90.5830230857843,93.37168205824206,85.07148824870029
2020-06-18,90.60719405025534,1.8283032368434209,5.892482683370109,56.45073922729259,96.5239870016424,2020,6,18,3,2,91.05103868752315,90.66497093156468,87.72914682156011,93.53177194031676
2020-06-19,94.18551471474198,1.2846331406937312,4.513818642677146,54.90768373492674,94.14376959944396,2020,6,19,4,2,90.98152557755611,90.83620504297194,90.60719405025534,94.67210648451102
2020-06-20,89.72860130063391,1.2760303704512652,4.748171699503212,59.060540369450464,98.58155004931434,2020,6,20,5,2,91.09503181775021,90.87368190502487,94.18551471474198,88.93405761927532
2020-06-21,92.19003717479828,4.763138082012432,3.5398832431165745,60.22664280662383,95.81796336728902,2020,6,21,6,2,90.44635858449597,91.03573454482694,89.72860130063391,96.730749807578
2020-06-22,99.22642571091338,3.0276817518473385,6.512685996181849,62.853802612997846,95.01517753315652,2020,6,22,0,2,92.43408597587788,91.27750984393232,92.19003717479828,85.3123339712401
2020-06-23,91.3926490861192,2.6376482872680733,5.077248453831606,55.31139284331355,94.49652726304733,2020,6,23,1,2,92.15136697986031,91.40199965397404,99.22642571091338,93.37168205824206
2020-06-24,98.5377157629544,4.243514324031674,3.925127256499062,59.14154145121306,95.6945493326908,2020,6,24,2,2,93.69544825720236,91.57835230391537,91.3926490861192,87.72914682156011
2020-06-25,88.79286769823436,4.343303711642064,5.576300694565702,56.95695830102191,95.7981133904797,2020,6,25,3,2,93.43625877834221,91.48058761527436,98.5377157629544,90.60719405025534
2020-06-26,97.17256962999262,2.3287641324624184,7.974406712307938,59.37613691721455,96.0391186939285,2020,6,26,4,2,93.86298090909233,91.69085975496508,88.79286769823436,94.18551471474198
2020-06-27,101.81353861259949,3.774472229895181,4.611573677939323,54.90129910126149,95.64962991168404,2020,6,27,5,2,95.5894005250874,92.1645285709754,97.17256962999262,89.72860130063391
2020-06-28,82.32961977756729,4.084491263407546,7.524148404671717,55.34959735988436,96.59160428054226,2020,6,28,6,2,94.18076946834012,91.93086314494266,101.81353861259949,92.19003717479828
2020-06-29,90.7855127697451,3.618602747463818,4.070101039547397,56.35624597250603,95.58170204028308,2020,6,29,0,2,92.97492476245893,91.75429550028707,82.32961977756729,99.22642571091338
2020-06-30,97.73749645189392,1.6063802992003977,2.3283962415499158,58.09878241773266,94.04532065822502,2020,6,30,1,2,93.88133152899817,91.84913475910683,90.7855127697451,91.3926490861192
2020-07-01,93.91905565467002,4.503532334068228,3.225452638210573,56.69155050087729,95.84187618233504,2020,7,1,2,3,93.22152294210039,92.06036650445985,97.73749645189392,98.5377157629544
2020-07-02,96.8721587206353,3.156378210944035,4.512170859966105,59.324680429338336,93.63471292713056,2020,7,2,3,3,94.37570737387196,92.1878155346773,93.91905565467002,88.79286769823436
2020-07-03,92.0786501890934,2.1298897054800148,3.3178095715674143,60.09321968558483,96.3669141139144,2020,7,3,4,3,93.64800459660066,92.04406691855645,96.8721587206353,97.17256962999262
